jahr,kw,"substr(blv_name,1,3)",player_count
2023,1,RHP,192
2023,1,SAH,149
2023,1,SAA,116
2023,1,RHL,114
2023,1,BRE,83
2023,1,MVP,82
2023,2,NRW,1008
2023,2,BAW,860
2023,2,BAY,805
2023,2,NIS,757
2023,2,HES,750
2023,2,SAC,496
2023,2,BBB,344
2023,2,THÜ,271
2023,2,SLH,257
2023,2,HAM,198
2023,2,RHP,192
2023,2,SAH,149
2023,2,SAA,116
2023,2,RHL,114
2023,2,BRE,83
2023,2,MVP,82
2023,3,NRW,1003
2023,3,BAW,860
2023,3,BAY,822
2023,3,NIS,757
2023,3,HES,749
2023,3,SAC,499
2023,3,BBB,345
2023,3,THÜ,272
2023,3,SLH,256
2023,3,HAM,199
2023,3,RHP,192
2023,3,SAH,149
2023,3,RHL,121
2023,3,SAA,115
2023,3,BRE,83
2023,3,MVP,82
2023,4,NRW,1002
2023,4,BAW,858
2023,4,BAY,822
2023,4,NIS,789
2023,4,HES,748
2023,4,SAC,499
2023,4,BBB,346
2023,4,THÜ,272
2023,4,SLH,256
2023,4,HAM,200
2023,4,RHP,181
2023,4,SAH,149
2023,4,RHL,121
2023,4,SAA,115
2023,4,BRE,83
2023,4,MVP,82
2023,5,NRW,996
2023,5,BAW,871
2023,5,BAY,822
2023,5,NIS,787
2023,5,HES,732
2023,5,SAC,490
2023,5,BBB,341
2023,5,THÜ,277
2023,5,SLH,256
2023,5,HAM,199
2023,5,RHP,175
2023,5,SAH,148
2023,5,RHL,121
2023,5,SAA,114
2023,5,MVP,83
2023,5,BRE,82
2023,6,NRW,983
2023,6,BAW,870
2023,6,BAY,859
2023,6,NIS,799
2023,6,HES,733
2023,6,SAC,505
2023,6,BBB,341
2023,6,THÜ,277
2023,6,SLH,256
2023,6,RHP,241
2023,6,HAM,199
2023,6,SAH,148
2023,6,RHL,121
2023,6,SAA,116
2023,6,BRE,85
2023,6,MVP,83
2023,7,NRW,983
2023,7,BAW,927
2023,7,BAY,857
2023,7,NIS,803
2023,7,HES,733
2023,7,SAC,505
2023,7,BBB,340
2023,7,SLH,291
2023,7,THÜ,276
2023,7,RHP,241
2023,7,HAM,209
2023,7,SAH,148
2023,7,RHL,121
2023,7,SAA,115
2023,7,BRE,85
2023,7,MVP,83
2023,8,NRW,979
2023,8,BAW,926
2023,8,BAY,850
2023,8,NIS,808
2023,8,HES,733
2023,8,SAC,511
2023,8,BBB,340
2023,8,SLH,291
2023,8,THÜ,276
2023,8,RHP,245
2023,8,HAM,208
2023,8,SAH,147
2023,8,RHL,121
2023,8,SAA,115
2023,8,BRE,85
2023,8,MVP,83
2023,9,NRW,1211
2023,9,BAW,932
2023,9,NIS,852
2023,9,BAY,850
2023,9,HES,733
2023,9,SAC,511
2023,9,BBB,340
2023,9,SLH,286
2023,9,THÜ,276
2023,9,RHP,245
2023,9,HAM,208
2023,9,SAH,147
2023,9,RHL,123
2023,9,SAA,115
2023,9,BRE,88
2023,9,MVP,83
2023,10,NRW,1210
2023,10,BAW,931
2023,10,BAY,872
2023,10,NIS,858
2023,10,HES,742
2023,10,SAC,519
2023,10,BBB,340
2023,10,SLH,286
2023,10,THÜ,283
2023,10,RHP,243
2023,10,HAM,211
2023,10,SAH,163
2023,10,RHL,123
2023,10,SAA,115
2023,10,BRE,88
2023,10,MVP,82
2023,11,NRW,1241
2023,11,BAW,990
2023,11,BAY,912
2023,11,NIS,858
2023,11,HES,765
2023,11,SAC,515
2023,11,BBB,358
2023,11,THÜ,283
2023,11,SLH,278
2023,11,RHP,243
2023,11,HAM,211
2023,11,SAH,161
2023,11,RHL,123
2023,11,SAA,115
2023,11,MVP,95
2023,11,BRE,88
2023,12,NRW,1201
2023,12,BAW,969
2023,12,BAY,909
2023,12,NIS,846
2023,12,HES,763
2023,12,SAC,515
2023,12,BBB,362
2023,12,THÜ,280
2023,12,SLH,278
2023,12,RHP,243
2023,12,HAM,211
2023,12,SAH,162
2023,12,RHL,123
2023,12,SAA,115
2023,12,MVP,95
2023,12,BRE,88
2023,13,NRW,1198
2023,13,BAY,955
2023,13,BAW,953
2023,13,NIS,816
2023,13,HES,789
2023,13,SAC,563
2023,13,BBB,362
2023,13,THÜ,280
2023,13,SLH,278
2023,13,RHP,243
2023,13,HAM,211
2023,13,SAH,161
2023,13,RHL,123
2023,13,SAA,116
2023,13,MVP,95
2023,13,BRE,90
2023,14,NRW,1157
2023,14,BAY,952
2023,14,BAW,941
2023,14,NIS,817
2023,14,HES,776
2023,14,SAC,572
2023,14,BBB,361
2023,14,SLH,280
2023,14,THÜ,277
2023,14,RHP,236
2023,14,HAM,224
2023,14,SAH,161
2023,14,RHL,120
2023,14,SAA,116
2023,14,MVP,95
2023,14,BRE,93
2023,15,NRW,1153
2023,15,BAY,950
2023,15,BAW,941
2023,15,NIS,816
2023,15,HES,776
2023,15,SAC,572
2023,15,BBB,367
2023,15,SLH,280
2023,15,THÜ,277
2023,15,RHP,235
2023,15,HAM,224
2023,15,SAH,161
2023,15,RHL,120
2023,15,SAA,116
2023,15,MVP,95
2023,15,BRE,93
2023,16,NRW,1154
2023,16,BAY,950
2023,16,BAW,941
2023,16,NIS,796
2023,16,HES,750
2023,16,SAC,579
2023,16,BBB,366
2023,16,RHP,308
2023,16,SLH,280
2023,16,THÜ,277
2023,16,HAM,224
2023,16,SAH,161
2023,16,SAA,120
2023,16,RHL,120
2023,16,BRE,99
2023,16,MVP,95
2023,17,NRW,1258
2023,17,BAY,986
2023,17,BAW,938
2023,17,NIS,835
2023,17,HES,750
2023,17,SAC,580
2023,17,BBB,366
2023,17,RHP,308
2023,17,THÜ,281
2023,17,SLH,280
2023,17,HAM,224
2023,17,SAH,198
2023,17,RHL,126
2023,17,SAA,118
2023,17,BRE,99
2023,17,MVP,95
2023,18,NRW,1256
2023,18,BAY,974
2023,18,BAW,940
2023,18,NIS,857
2023,18,HES,775
2023,18,SAC,599
2023,18,BBB,370
2023,18,RHP,309
2023,18,THÜ,281
2023,18,SLH,280
2023,18,HAM,224
2023,18,SAH,198
2023,18,RHL,134
2023,18,SAA,126
2023,18,BRE,99
2023,18,MVP,93
2023,19,NRW,1294
2023,19,BAY,984
2023,19,NIS,962
2023,19,BAW,930
2023,19,HES,777
2023,19,SAC,594
2023,19,BBB,360
2023,19,RHP,310
2023,19,THÜ,285
2023,19,SLH,275
2023,19,HAM,225
2023,19,SAH,198
2023,19,RHL,134
2023,19,SAA,125
2023,19,BRE,116
2023,19,MVP,93
2023,20,NRW,1379
2023,20,BAW,1033
2023,20,BAY,1021
2023,20,NIS,970
2023,20,HES,791
2023,20,SAC,603
2023,20,BBB,379
2023,20,RHP,310
2023,20,THÜ,294
2023,20,SLH,275
2023,20,HAM,225
2023,20,SAH,200
2023,20,RHL,158
2023,20,SAA,125
2023,20,BRE,117
2023,20,MVP,95
2023,21,NRW,1375
2023,21,BAW,1031
2023,21,BAY,1017
2023,21,NIS,970
2023,21,HES,790
2023,21,SAC,603
2023,21,BBB,377
2023,21,RHP,311
2023,21,THÜ,294
2023,21,SLH,275
2023,21,HAM,247
2023,21,SAH,199
2023,21,RHL,152
2023,21,SAA,128
2023,21,BRE,117
2023,21,MVP,95
2023,22,NRW,1338
2023,22,BAW,1031
2023,22,BAY,1015
2023,22,NIS,968
2023,22,HES,788
2023,22,SAC,600
2023,22,BBB,373
2023,22,RHP,311
2023,22,THÜ,294
2023,22,SLH,275
2023,22,HAM,238
2023,22,SAH,199
2023,22,RHL,152
2023,22,SAA,128
2023,22,BRE,117
2023,22,MVP,95
2023,23,NRW,1334
2023,23,BAW,1030
2023,23,BAY,1014
2023,23,NIS,974
2023,23,HES,803
2023,23,SAC,611
2023,23,BBB,382
2023,23,RHP,308
2023,23,THÜ,296
2023,23,SLH,275
2023,23,HAM,238
2023,23,SAH,199
2023,23,RHL,151
2023,23,SAA,134
2023,23,BRE,131
2023,23,MVP,95
2023,24,NRW,1287
2023,24,BAW,1031
2023,24,BAY,1026
2023,24,NIS,952
2023,24,HES,826
2023,24,SAC,624
2023,24,BBB,387
2023,24,RHP,305
2023,24,THÜ,279
2023,24,SLH,275
2023,24,HAM,238
2023,24,SAH,192
2023,24,RHL,151
2023,24,SAA,134
2023,24,BRE,131
2023,24,MVP,95
2023,25,NRW,1346
2023,25,BAW,1030
2023,25,BAY,1026
2023,25,NIS,1015
2023,25,HES,837
2023,25,SAC,624
2023,25,BBB,389
2023,25,RHP,305
2023,25,THÜ,282
2023,25,SLH,277
2023,25,HAM,257
2023,25,SAH,192
2023,25,RHL,151
2023,25,SAA,134
2023,25,BRE,131
2023,25,MVP,95
2023,26,NRW,1355
2023,26,NIS,1036
2023,26,BAW,1032
2023,26,BAY,1024
2023,26,HES,828
2023,26,SAC,622
2023,26,BBB,394
2023,26,RHP,305
2023,26,SLH,277
2023,26,THÜ,265
2023,26,HAM,257
2023,26,SAH,196
2023,26,RHL,151
2023,26,SAA,134
2023,26,BRE,131
2023,26,MVP,95
2023,27,NRW,1354
2023,27,NIS,1050
2023,27,BAY,1044
2023,27,BAW,1028
2023,27,HES,829
2023,27,SAC,610
2023,27,BBB,400
2023,27,RHP,317
2023,27,THÜ,286
2023,27,SLH,272
2023,27,HAM,256
2023,27,SAH,195
2023,27,RHL,152
2023,27,BRE,141
2023,27,SAA,134
2023,27,MVP,101
2023,28,NRW,1352
2023,28,BAY,1044
2023,28,NIS,1029
2023,28,BAW,1029
2023,28,HES,859
2023,28,SAC,598
2023,28,BBB,400
2023,28,SLH,312
2023,28,RHP,293
2023,28,THÜ,285
2023,28,HAM,256
2023,28,SAH,195
2023,28,RHL,152
2023,28,BRE,141
2023,28,SAA,131
2023,28,MVP,101
2023,29,NRW,1352
2023,29,NIS,1031
2023,29,BAW,1030
2023,29,BAY,1019
2023,29,HES,847
2023,29,SAC,596
2023,29,BBB,400
2023,29,SLH,312
2023,29,RHP,292
2023,29,THÜ,285
2023,29,HAM,254
2023,29,SAH,195
2023,29,RHL,152
2023,29,BRE,141
2023,29,SAA,134
2023,29,MVP,101
2023,30,NRW,1354
2023,30,NIS,1030
2023,30,BAW,1030
2023,30,BAY,1024
2023,30,HES,847
2023,30,SAC,596
2023,30,BBB,400
2023,30,SLH,312
2023,30,RHP,292
2023,30,THÜ,285
2023,30,HAM,253
2023,30,SAH,195
2023,30,RHL,152
2023,30,BRE,142
2023,30,SAA,134
2023,30,MVP,101
2023,31,NRW,1351
2023,31,NIS,1031
2023,31,BAW,1030
2023,31,BAY,1020
2023,31,HES,844
2023,31,SAC,596
2023,31,BBB,401
2023,31,SLH,312
2023,31,RHP,292
2023,31,THÜ,285
2023,31,HAM,253
2023,31,SAH,195
2023,31,RHL,153
2023,31,BRE,139
2023,31,SAA,134
2023,31,MVP,101
2023,32,NRW,1351
2023,32,NIS,1031
2023,32,BAW,1028
2023,32,BAY,1021
2023,32,HES,844
2023,32,SAC,596
2023,32,BBB,401
2023,32,SLH,312
2023,32,RHP,292
2023,32,THÜ,285
2023,32,HAM,253
2023,32,SAH,195
2023,32,RHL,153
2023,32,BRE,139
2023,32,SAA,134
2023,32,MVP,101
2023,33,NRW,1443
2023,33,NIS,1031
2023,33,BAW,1028
2023,33,BAY,1021
2023,33,HES,844
2023,33,SAC,596
2023,33,BBB,401
2023,33,SLH,312
2023,33,RHP,292
2023,33,THÜ,285
2023,33,HAM,251
2023,33,SAH,195
2023,33,RHL,153
2023,33,BRE,139
2023,33,SAA,134
2023,33,MVP,101
2023,34,NRW,1475
2023,34,NIS,1032
2023,34,BAW,1028
2023,34,BAY,1021
2023,34,HES,844
2023,34,SAC,596
2023,34,BBB,401
2023,34,SLH,312
2023,34,RHP,292
2023,34,THÜ,285
2023,34,HAM,232
2023,34,SAH,195
2023,34,RHL,153
2023,34,BRE,139
2023,34,SAA,134
2023,34,MVP,101
2023,35,NRW,1475
2023,35,NIS,1030
2023,35,BAW,1028
2023,35,BAY,1021
2023,35,HES,844
2023,35,SAC,596
2023,35,BBB,401
2023,35,SLH,312
2023,35,RHP,292
2023,35,THÜ,285
2023,35,HAM,232
2023,35,SAH,195
2023,35,RHL,153
2023,35,BRE,139
2023,35,SAA,134
2023,35,MVP,101
2023,36,NRW,1424
2023,36,BAW,1028
2023,36,BAY,1021
2023,36,NIS,1018
2023,36,HES,834
2023,36,SAC,593
2023,36,BBB,341
2023,36,SLH,292
2023,36,RHP,289
2023,36,THÜ,270
2023,36,HAM,254
2023,36,SAH,195
2023,36,RHL,154
2023,36,SAA,145
2023,36,BRE,128
2023,36,MVP,101
2023,37,NRW,1501
2023,37,NIS,1028
2023,37,BAW,1028
2023,37,BAY,1020
2023,37,HES,860
2023,37,SAC,613
2023,37,BBB,400
2023,37,THÜ,296
2023,37,RHP,292
2023,37,SLH,283
2023,37,HAM,256
2023,37,SAH,195
2023,37,RHL,154
2023,37,SAA,145
2023,37,BRE,128
2023,37,MVP,101
2023,38,NRW,1501
2023,38,BAW,1058
2023,38,NIS,1019
2023,38,BAY,996
2023,38,HES,865
2023,38,SAC,610
2023,38,BBB,402
2023,38,THÜ,295
2023,38,SLH,292
2023,38,RHP,292
2023,38,HAM,256
2023,38,SAH,213
2023,38,RHL,163
2023,38,SAA,156
2023,38,BRE,128
2023,38,MVP,101
2023,39,NRW,1481
2023,39,BAW,1101
2023,39,NIS,1019
2023,39,BAY,996
2023,39,HES,896
2023,39,SAC,610
2023,39,BBB,404
2023,39,RHP,294
2023,39,THÜ,293
2023,39,SLH,288
2023,39,HAM,251
2023,39,SAH,213
2023,39,RHL,158
2023,39,SAA,141
2023,39,BRE,136
2023,39,MVP,104
2023,40,NRW,1481
2023,40,BAW,1101
2023,40,NIS,1019
2023,40,BAY,994
2023,40,HES,863
2023,40,SAC,611
2023,40,BBB,404
2023,40,RHP,294
2023,40,THÜ,293
2023,40,SLH,288
2023,40,HAM,251
2023,40,SAH,232
2023,40,RHL,158
2023,40,SAA,140
2023,40,BRE,136
2023,40,MVP,97
2023,41,NRW,1481
2023,41,BAW,1101
2023,41,NIS,1021
2023,41,BAY,994
2023,41,HES,863
2023,41,SAC,604
2023,41,BBB,404
2023,41,RHP,294
2023,41,THÜ,289
2023,41,SLH,288
2023,41,HAM,251
2023,41,SAH,228
2023,41,RHL,162
2023,41,SAA,139
2023,41,BRE,136
2023,41,MVP,97
2023,42,NRW,1482
2023,42,BAW,1074
2023,42,NIS,1023
2023,42,BAY,994
2023,42,HES,849
2023,42,SAC,604
2023,42,BBB,404
2023,42,RHP,294
2023,42,THÜ,289
2023,42,SLH,288
2023,42,HAM,250
2023,42,SAH,221
2023,42,RHL,162
2023,42,SAA,139
2023,42,BRE,136
2023,42,MVP,97
2023,43,NRW,1470
2023,43,BAW,1074
2023,43,NIS,1020
2023,43,BAY,993
2023,43,HES,849
2023,43,SAC,622
2023,43,BBB,404
2023,43,RHP,294
2023,43,THÜ,289
2023,43,SLH,288
2023,43,HAM,249
2023,43,SAH,221
2023,43,RHL,162
2023,43,SAA,139
2023,43,BRE,136
2023,43,MVP,106
2023,44,NRW,1469
2023,44,BAW,1099
2023,44,NIS,1042
2023,44,BAY,991
2023,44,HES,844
2023,44,SAC,636
2023,44,BBB,401
2023,44,SLH,303
2023,44,RHP,294
2023,44,THÜ,288
2023,44,HAM,249
2023,44,SAH,221
2023,44,RHL,162
2023,44,SAA,139
2023,44,BRE,137
2023,44,MVP,106
2023,45,NRW,1473
2023,45,BAW,1121
2023,45,NIS,1080
2023,45,BAY,992
2023,45,HES,857
2023,45,SAC,635
2023,45,BBB,407
2023,45,SLH,303
2023,45,RHP,293
2023,45,THÜ,285
2023,45,HAM,249
2023,45,SAH,223
2023,45,RHL,162
2023,45,SAA,139
2023,45,BRE,137
2023,45,MVP,106
2023,46,NRW,1472
2023,46,BAW,1110
2023,46,NIS,1080
2023,46,BAY,977
2023,46,HES,851
2023,46,SAC,642
2023,46,BBB,413
2023,46,THÜ,288
2023,46,RHP,288
2023,46,SLH,275
2023,46,HAM,249
2023,46,SAH,223
2023,46,RHL,162
2023,46,SAA,139
2023,46,BRE,137
2023,46,MVP,108
